column1,Department_Id,Department_Name,Latitude,Longitude
1008,2,Fitness,34.2707633972168,-118.7822265625
1009,2,Fitness,18.283435821533203,-66.03705596923828
1010,2,Fitness,40.07748794555664,-76.2616958618164
1011,2,Fitness,32.939449310302734,-96.64806365966797
1012,2,Fitness,18.46923065185547,-66.72721099853516
1013,2,Fitness,18.222278594970703,-66.03705596923828
1014,2,Fitness,30.56995391845703,-92.0721206665039
1015,2,Fitness,18.250751495361328,-66.03705596923828
1016,2,Fitness,32.84933090209961,-116.61399841308594
1017,2,Fitness,21.412670135498047,-157.9978790283203
1018,2,Fitness,18.26363182067871,-66.03704833984375
1019,2,Fitness,32.19872283935547,-110.96858215332031
1020,2,Fitness,33.979347229003906,-118.25005340576172
1021,2,Fitness,38.6080322265625,-121.32195281982422
1022,2,Fitness,18.268068313598633,-66.03706359863281
1023,2,Fitness,33.772796630859375,-117.8358154296875
1024,2,Fitness,18.260103225708008,-66.03706359863281
1025,2,Fitness,39.297794342041016,-84.28598022460938
1026,2,Fitness,25.740224838256836,-80.3616943359375
1027,2,Fitness,33.83805847167969,-117.9110107421875
1028,2,Fitness,41.90412139892578,-87.71240997314453
1029,2,Fitness,18.202646255493164,-66.03705596923828
1030,2,Fitness,42.34844207763672,-83.43744659423828
1031,2,Fitness,38.42340850830078,-77.40523529052734
1032,2,Fitness,18.25956153869629,-66.03706359863281
1033,2,Fitness,32.76002502441406,-117.24838256835938
1034,2,Fitness,18.277172088623047,-66.03706359863281
1035,2,Fitness,40.89078140258789,-73.85758209228516
1036,2,Fitness,18.252304077148438,-66.03705596923828
1037,2,Fitness,40.688053131103516,-73.8241195678711
1038,2,Fitness,18.212385177612305,-66.03706359863281
1039,2,Fitness,39.4426155090332,-84.42820739746094
1040,2,Fitness,18.294626235961914,-66.03705596923828
1041,2,Fitness,18.2408447265625,-66.03706359863281
1042,2,Fitness,18.248775482177734,-66.03705596923828
1043,2,Fitness,18.257659912109375,-66.03706359863281
1044,2,Fitness,18.287019729614258,-66.03705596923828
1045,2,Fitness,18.23929786682129,-66.03705596923828
1046,2,Fitness,18.205177307128906,-66.03706359863281
1047,2,Fitness,18.20367431640625,-66.03706359863281
1048,2,Fitness,18.265274047851562,-66.03705596923828
1049,2,Fitness,18.29552459716797,-66.03704833984375
1050,2,Fitness,18.216182708740234,-66.03706359863281
1051,2,Fitness,18.27021026611328,-66.03705596923828
1052,2,Fitness,18.206953048706055,-66.03705596923828
1053,2,Fitness,18.285493850708008,-66.03705596923828
1054,2,Fitness,18.29482650756836,-66.03705596923828
1055,2,Fitness,18.236330032348633,-66.03705596923828
1056,2,Fitness,18.268781661987305,-66.03705596923828
1057,2,Fitness,18.240955352783203,-66.03704833984375
1058,2,Fitness,18.285245895385742,-66.03704833984375
1059,2,Fitness,18.278583526611328,-66.03705596923828
1060,2,Fitness,18.29537010192871,-66.03705596923828
1061,2,Fitness,18.207611083984375,-66.03704833984375
1062,2,Fitness,18.237300872802734,-66.03705596923828
1063,2,Fitness,18.221023559570312,-66.03705596923828
1064,2,Fitness,18.20285987854004,-66.03704833984375
1065,2,Fitness,18.213838577270508,-66.03705596923828
1066,2,Fitness,18.262847900390625,-66.03706359863281
1067,2,Fitness,18.26447868347168,-66.03706359863281
1068,2,Fitness,18.268970489501953,-66.03705596923828
1069,2,Fitness,18.204992294311523,-66.03706359863281
1070,2,Fitness,18.209169387817383,-66.03705596923828
1071,2,Fitness,18.29081916809082,-66.03706359863281
1072,2,Fitness,32.931488037109375,-96.81433868408203
1073,2,Fitness,18.20333480834961,-66.03704833984375
1074,2,Fitness,44.050071716308594,-123.1093521118164
1075,2,Fitness,34.010459899902344,-117.7420883178711
1076,2,Fitness,18.22579574584961,-66.03705596923828
1077,2,Fitness,35.688846588134766,-86.81004333496094
1078,2,Fitness,33.53820037841797,-112.22714233398438
1079,2,Fitness,18.270875930786133,-66.03704833984375
1080,2,Fitness,40.777584075927734,-74.24114990234375
1081,2,Fitness,37.69598388671875,-122.48004150390625
1082,2,Fitness,18.288820266723633,-66.03704833984375
1083,2,Fitness,29.696537017822266,-95.64591979980469
1084,2,Fitness,18.264123916625977,-66.03706359863281
1085,2,Fitness,41.34696960449219,-81.8263168334961
1086,2,Fitness,18.27475357055664,-66.03706359863281
1087,2,Fitness,33.860130310058594,-84.68437957763672
1088,2,Fitness,39.38161849975586,-76.5432357788086
1089,2,Fitness,18.283803939819336,-66.03706359863281
1090,2,Fitness,44.95905303955078,-93.0716781616211
1091,2,Fitness,18.229942321777344,-66.03705596923828
1092,2,Fitness,18.230480194091797,-66.03706359863281
1093,2,Fitness,25.830310821533203,-80.27851104736328
1094,2,Fitness,34.02246856689453,-118.16729736328125
1095,2,Fitness,40.645713806152344,-73.897216796875
1096,2,Fitness,18.254436492919922,-66.03705596923828
1097,2,Fitness,42.496192932128906,-88.99088287353516
1098,2,Fitness,33.96860122680664,-118.27474212646484
1099,2,Fitness,18.245420455932617,-66.03706359863281
1100,2,Fitness,39.39854049682617,-84.5566177368164
1101,2,Fitness,18.295265197753906,-66.03706359863281
1102,2,Fitness,35.676265716552734,-77.42941284179688
1103,2,Fitness,33.00526428222656,-96.82467651367188
1104,2,Fitness,25.746139526367188,-80.39176177978516
1105,2,Fitness,18.283231735229492,-66.03706359863281
1106,3,Footwear,18.29684829711914,-66.3705062866211
1107,4,Apparel,18.21171760559082,-66.37052917480469
1108,4,Apparel,18.296092987060547,-66.3705062866211
1109,4,Apparel,18.231313705444336,-66.3706283569336
1110,4,Apparel,18.250791549682617,-66.37054443359375
1111,4,Apparel,18.21845245361328,-66.3705062866211
1112,4,Apparel,18.263084411621094,-66.37053680419922
1113,4,Apparel,18.285661697387695,-66.37060546875
1114,5,Golf,18.296878814697266,-66.37059020996094
1115,5,Golf,18.201923370361328,-66.37052917480469
1116,5,Golf,18.025299072265625,-66.61304473876953
1117,5,Golf,18.21639633178711,-66.04169464111328
1118,5,Golf,18.265968322753906,-66.37063598632812
1119,5,Golf,18.263084411621094,-66.37053680419922
1120,5,Golf,18.211833953857422,-66.37053680419922
1121,3,Footwear,18.025367736816406,-66.613037109375
1122,3,Footwear,18.255184173583984,-66.37061309814453
1123,4,Apparel,18.274776458740234,-66.37055969238281
1124,4,Apparel,18.215471267700195,-66.37055206298828
1125,4,Apparel,18.282222747802734,-66.37056732177734
1126,5,Golf,18.24798011779785,-66.37062072753906
1127,4,Apparel,18.280210494995117,-66.37051391601562
1128,4,Apparel,18.231708526611328,-66.37060546875
1129,5,Golf,18.267288208007812,-66.37061309814453
1130,5,Golf,18.279403686523438,-66.3706283569336
1131,5,Golf,18.22754669189453,-66.0436019897461
1132,6,Outdoors,18.261062622070312,-66.37053680419922
1133,5,Golf,18.247148513793945,-66.37053680419922
1134,3,Footwear,18.21713638305664,-66.37062072753906
1135,4,Apparel,18.449359893798828,-67.15180206298828
1136,4,Apparel,18.250215530395508,-66.076171875
1137,4,Apparel,18.27088165283203,-66.37059783935547
1138,4,Apparel,18.285919189453125,-66.37057495117188
1139,4,Apparel,18.24401092529297,-66.37059020996094
1140,4,Apparel,18.289688110351562,-66.3705825805664
1141,4,Apparel,18.247467041015625,-66.37051391601562
1142,4,Apparel,18.226516723632812,-66.37051391601562
1143,4,Apparel,18.23311996459961,-66.37055206298828
1144,4,Apparel,18.297990798950195,-66.37057495117188
1145,4,Apparel,18.21713638305664,-66.37062072753906
1146,4,Apparel,18.359004974365234,-66.07816314697266
1147,4,Apparel,18.223533630371094,-66.3705825805664
1148,4,Apparel,18.2414493560791,-66.37062072753906
1149,5,Golf,18.24188995361328,-66.37063598632812
1150,5,Golf,18.27088165283203,-66.37059783935547
1151,6,Outdoors,18.258453369140625,-66.37052154541016
1152,6,Outdoors,18.212400436401367,-66.37061309814453
1153,7,Fan Shop,18.25345230102539,-66.3705062866211
1154,7,Fan Shop,18.250215530395508,-66.076171875
1155,7,Fan Shop,18.24188995361328,-66.37063598632812
1156,7,Fan Shop,18.247467041015625,-66.37051391601562
1157,7,Fan Shop,38.79130554199219,-77.6498031616211
1158,7,Fan Shop,18.293865203857422,-66.37057495117188
1159,7,Fan Shop,18.297990798950195,-66.37057495117188
1160,7,Fan Shop,18.27088165283203,-66.37059783935547
1161,7,Fan Shop,18.223773956298828,-66.37060546875
1162,10,Technology,18.247154235839844,-66.03706359863281
1163,4,Apparel,18.209035873413086,-66.37053680419922
1164,5,Golf,18.21715545654297,-66.37061309814453
1165,6,Outdoors,18.227571487426758,-66.04357147216797
1166,7,Fan Shop,18.28779411315918,-66.37049865722656
1167,8,Book Shop,18.254562377929688,-66.03705596923828
1168,10,Technology,18.23271369934082,-66.03706359863281
1169,10,Technology,18.24752426147461,-66.03706359863281
1170,10,Technology,18.21783447265625,-66.03705596923828
1171,10,Technology,18.230405807495117,-66.03705596923828
1172,10,Technology,18.23985481262207,-66.03704833984375
1173,10,Technology,18.23141098022461,-66.03705596923828
1174,10,Technology,18.2349853515625,-66.03705596923828
1175,10,Technology,18.200363159179688,-66.03705596923828
1176,10,Technology,18.229846954345703,-66.03705596923828
1177,10,Technology,18.2945499420166,-66.03705596923828
1178,10,Technology,18.251739501953125,-66.03704833984375
1179,10,Technology,18.268930435180664,-66.03704833984375
1180,10,Technology,18.21491813659668,-66.03706359863281
1181,10,Technology,18.279272079467773,-66.03705596923828
1182,10,Technology,18.2756290435791,-66.03704833984375
1183,2,Fitness,18.298425674438477,-66.37059783935547
1184,2,Fitness,18.22759437561035,-66.04356384277344
1185,3,Footwear,18.25482177734375,-66.37060546875
1186,3,Footwear,18.209609985351562,-66.37056732177734
1187,3,Footwear,18.222156524658203,-66.37059783935547
1188,3,Footwear,18.272722244262695,-66.37054443359375
1189,3,Footwear,18.281770706176758,-66.37053680419922
1190,3,Footwear,18.260971069335938,-66.37061309814453
1191,3,Footwear,18.22759437561035,-66.04356384277344
1192,3,Footwear,18.21355438232422,-66.37052154541016
1193,3,Footwear,18.256717681884766,-66.3706283569336
1194,3,Footwear,18.285186767578125,-66.37059020996094
1195,4,Apparel,18.264925003051758,-66.37059020996094
1196,4,Apparel,18.25075340270996,-66.03704833984375
1197,4,Apparel,18.22507095336914,-66.03705596923828
1198,4,Apparel,18.295978546142578,-66.37055206298828
1199,4,Apparel,18.218557357788086,-66.03705596923828
1200,4,Apparel,18.286815643310547,-66.37057495117188
1201,4,Apparel,18.227569580078125,-66.0435791015625
1202,4,Apparel,18.2476749420166,-66.37060546875
1203,4,Apparel,18.24002456665039,-66.37059020996094
1204,4,Apparel,18.209609985351562,-66.37056732177734
1205,4,Apparel,18.21355438232422,-66.37052154541016
1206,4,Apparel,18.235668182373047,-66.37059783935547
1207,4,Apparel,18.28989028930664,-66.37056732177734
1208,4,Apparel,18.273698806762695,-66.37052917480469
1209,4,Apparel,18.205896377563477,-66.37057495117188
1210,4,Apparel,18.243549346923828,-66.3706283569336
1211,4,Apparel,18.207763671875,-66.37052917480469
1212,4,Apparel,18.253143310546875,-66.37052154541016
1213,4,Apparel,18.21341896057129,-66.37055969238281
1214,4,Apparel,18.291004180908203,-66.37060546875
1215,4,Apparel,18.25057029724121,-66.3705825805664
1216,4,Apparel,18.208616256713867,-66.37061309814453
1217,4,Apparel,18.254117965698242,-66.37049865722656
1218,4,Apparel,18.259674072265625,-66.37052917480469
1219,4,Apparel,18.258655548095703,-66.37057495117188
1220,4,Apparel,18.359106063842773,-66.07789611816406
1221,4,Apparel,18.20542335510254,-66.03706359863281
1222,4,Apparel,18.279727935791016,-66.3705062866211
1223,4,Apparel,18.25420570373535,-66.37063598632812
1224,4,Apparel,18.292728424072266,-66.37057495117188
1225,4,Apparel,18.23255157470703,-66.03706359863281
1226,4,Apparel,18.253437042236328,-66.37055969238281
1227,4,Apparel,18.29356575012207,-66.37053680419922
1228,4,Apparel,18.228166580200195,-66.37063598632812
1229,4,Apparel,18.1464900970459,-66.57676696777344
1230,4,Apparel,18.22321319580078,-66.37053680419922
1231,4,Apparel,18.285186767578125,-66.37059020996094
1232,4,Apparel,18.222156524658203,-66.37059783935547
1233,4,Apparel,18.26930046081543,-66.37051391601562
1234,4,Apparel,18.26155662536621,-66.37051391601562
1235,4,Apparel,18.22920799255371,-66.37052917480469
1236,4,Apparel,18.272722244262695,-66.37054443359375
1237,4,Apparel,18.241748809814453,-66.3705062866211
1238,4,Apparel,18.250396728515625,-66.37051391601562
1239,4,Apparel,18.273605346679688,-66.03705596923828
1240,4,Apparel,18.22563362121582,-66.04745483398438
1241,4,Apparel,18.214691162109375,-66.37051391601562
1242,4,Apparel,18.205245971679688,-66.3705062866211
1243,4,Apparel,18.229270935058594,-66.3706283569336
1244,4,Apparel,18.20473289489746,-66.3705825805664
1245,4,Apparel,18.232097625732422,-66.37062072753906
1246,4,Apparel,18.28809356689453,-66.37055969238281
1247,4,Apparel,18.201143264770508,-66.37049865722656
1248,4,Apparel,18.150150299072266,-65.8259506225586
1249,4,Apparel,18.250362396240234,-66.37054443359375
1250,4,Apparel,18.22820472717285,-66.37049865722656
1251,4,Apparel,18.226396560668945,-66.37057495117188
1252,4,Apparel,18.22652244567871,-66.37057495117188
1253,4,Apparel,18.254764556884766,-66.37062072753906
1254,4,Apparel,18.249895095825195,-66.03706359863281
1255,4,Apparel,18.297462463378906,-66.03704833984375
1256,4,Apparel,18.265403747558594,-66.37054443359375
1257,4,Apparel,18.28459930419922,-66.37061309814453
1258,4,Apparel,18.217811584472656,-66.37054443359375
1259,4,Apparel,18.223804473876953,-66.0472183227539
1260,4,Apparel,18.217334747314453,-66.37052917480469
1261,4,Apparel,18.20359992980957,-66.03705596923828
1262,4,Apparel,18.257356643676758,-66.03705596923828
1263,4,Apparel,18.234241485595703,-66.37052154541016
1264,4,Apparel,18.24640655517578,-66.18754577636719
1265,5,Golf,18.359119415283203,-66.07784271240234
1266,5,Golf,18.231462478637695,-66.04986572265625
1267,5,Golf,18.277204513549805,-66.37061309814453
1268,5,Golf,18.294612884521484,-66.37057495117188
1269,5,Golf,18.285703659057617,-66.3705062866211
1270,5,Golf,18.261795043945312,-66.37055206298828
1271,5,Golf,18.2913818359375,-66.3705062866211
1272,5,Golf,18.222131729125977,-66.37061309814453
1273,5,Golf,18.220672607421875,-66.37055206298828
1274,5,Golf,18.252172470092773,-66.37056732177734
1275,5,Golf,18.296924591064453,-66.37059783935547
1276,5,Golf,18.248788833618164,-66.37060546875
1277,5,Golf,18.20541000366211,-66.37055206298828
1278,5,Golf,18.282129287719727,-66.37054443359375
1279,5,Golf,18.27949333190918,-66.37052917480469
1280,5,Golf,18.24437141418457,-66.37052917480469
1281,5,Golf,18.033340454101562,-66.85192108154297
1282,6,Outdoors,18.27349853515625,-66.37053680419922
1283,6,Outdoors,18.025279998779297,-66.61306762695312
1284,6,Outdoors,18.26932716369629,-66.37056732177734
1285,6,Outdoors,18.27468490600586,-66.37056732177734
1286,6,Outdoors,18.246456146240234,-66.37052917480469
1287,6,Outdoors,18.238576889038086,-66.37056732177734
1288,7,Fan Shop,18.227874755859375,-66.37059020996094
1289,7,Fan Shop,18.24738883972168,-66.37057495117188
1290,7,Fan Shop,18.27532958984375,-66.37056732177734
1291,7,Fan Shop,18.289695739746094,-66.37051391601562
1292,7,Fan Shop,18.252605438232422,-66.37054443359375
1293,7,Fan Shop,18.212087631225586,-66.37049865722656
1294,7,Fan Shop,18.227577209472656,-66.04562377929688
1295,7,Fan Shop,18.248308181762695,-66.3706283569336
1296,7,Fan Shop,18.231462478637695,-66.04986572265625
1297,7,Fan Shop,18.23555564880371,-66.37051391601562
1298,7,Fan Shop,18.282499313354492,-66.37054443359375
1299,7,Fan Shop,18.266826629638672,-66.37059783935547
1300,7,Fan Shop,18.238086700439453,-66.37053680419922
1301,7,Fan Shop,18.217811584472656,-66.37054443359375
1302,7,Fan Shop,18.217334747314453,-66.37052917480469
1303,7,Fan Shop,18.24437141418457,-66.37052917480469
1304,7,Fan Shop,18.282445907592773,-66.37054443359375
1305,7,Fan Shop,18.25048065185547,-66.37051391601562
1306,7,Fan Shop,18.286169052124023,-66.3705062866211
1307,7,Fan Shop,18.202306747436523,-66.37059020996094
1308,7,Fan Shop,18.294776916503906,-66.37061309814453
1309,7,Fan Shop,18.241626739501953,-66.37054443359375
1310,7,Fan Shop,18.277652740478516,-66.37059020996094
1311,7,Fan Shop,18.261795043945312,-66.37055206298828
1312,7,Fan Shop,18.258358001708984,-66.37052917480469
1313,7,Fan Shop,18.204858779907227,-66.37054443359375
1314,7,Fan Shop,18.248214721679688,-66.37055206298828
1315,7,Fan Shop,18.27349853515625,-66.37053680419922
1316,7,Fan Shop,18.246923446655273,-66.37057495117188
1317,7,Fan Shop,18.219676971435547,-66.37053680419922
1318,7,Fan Shop,18.385969161987305,-66.09400939941406
1319,7,Fan Shop,18.262197494506836,-66.37055969238281
1320,7,Fan Shop,18.250362396240234,-66.37054443359375
1321,7,Fan Shop,18.282129287719727,-66.37054443359375
1322,7,Fan Shop,18.033340454101562,-66.85192108154297
1323,7,Fan Shop,18.238725662231445,-66.37057495117188
1324,7,Fan Shop,18.237539291381836,-66.37059020996094
1325,7,Fan Shop,18.207653045654297,-66.37055969238281
1326,7,Fan Shop,18.254634857177734,-66.3705825805664
1327,7,Fan Shop,18.22753143310547,-66.0435791015625
1328,7,Fan Shop,18.27468490600586,-66.37056732177734
1329,7,Fan Shop,18.206165313720703,-66.37053680419922
1330,7,Fan Shop,18.295642852783203,-66.37054443359375
1331,7,Fan Shop,18.282699584960938,-66.37054443359375
1332,7,Fan Shop,18.293045043945312,-66.3705062866211
1333,7,Fan Shop,18.359100341796875,-66.0779037475586
1334,7,Fan Shop,18.296674728393555,-66.37059783935547
1335,7,Fan Shop,18.2590389251709,-66.37061309814453
1336,7,Fan Shop,18.28821563720703,-66.37052154541016
1337,7,Fan Shop,18.232208251953125,-66.3706283569336
1338,7,Fan Shop,18.24751091003418,-66.02523803710938
1339,7,Fan Shop,18.285219192504883,-66.3705825805664
1340,7,Fan Shop,18.285703659057617,-66.3705062866211
1341,7,Fan Shop,18.20577621459961,-66.37051391601562
1342,7,Fan Shop,18.35902214050293,-66.07817077636719
1343,7,Fan Shop,18.274654388427734,-66.37055206298828
1344,7,Fan Shop,18.27112579345703,-66.3706283569336
1345,7,Fan Shop,18.28459930419922,-66.37061309814453
1346,7,Fan Shop,18.2944278717041,-66.3706283569336
1347,8,Book Shop,18.266328811645508,-66.03705596923828
1348,8,Book Shop,18.26296615600586,-66.37057495117188
1349,8,Book Shop,18.211877822875977,-66.37061309814453
1350,8,Book Shop,18.209327697753906,-66.03705596923828
1351,9,Discs Shop,18.269649505615234,-66.03706359863281
1352,9,Discs Shop,18.232818603515625,-66.03705596923828
1353,9,Discs Shop,18.249032974243164,-66.03706359863281
1354,9,Discs Shop,18.253429412841797,-66.03705596923828
1355,9,Discs Shop,18.291311264038086,-66.03706359863281
1356,9,Discs Shop,18.293811798095703,-66.03704833984375
1357,9,Discs Shop,18.230220794677734,-66.03706359863281
1358,9,Discs Shop,18.236520767211914,-66.03706359863281
1359,10,Technology,18.281295776367188,-66.03705596923828
1360,10,Technology,18.294065475463867,-66.03706359863281
1361,3,Footwear,18.289941787719727,-66.37062072753906
1362,3,Footwear,18.202322006225586,-66.37061309814453
1363,4,Apparel,18.23627471923828,-66.37049865722656
1364,4,Apparel,18.259979248046875,-66.37049865722656
1365,4,Apparel,18.266826629638672,-66.37059783935547
1366,4,Apparel,18.23804473876953,-66.37060546875
1367,4,Apparel,18.231502532958984,-66.03704833984375
1368,4,Apparel,18.233627319335938,-66.37056732177734
1369,4,Apparel,18.274126052856445,-66.37060546875
1370,4,Apparel,18.293045043945312,-66.3705062866211
1371,4,Apparel,18.202322006225586,-66.37061309814453
1372,4,Apparel,18.296955108642578,-66.37055206298828
1373,4,Apparel,18.233671188354492,-66.37059783935547
1374,4,Apparel,18.200000762939453,-66.37059020996094
1375,4,Apparel,18.141197204589844,-66.63679504394531
1376,4,Apparel,18.20347023010254,-66.03705596923828
1377,4,Apparel,18.218244552612305,-66.3705825805664
1378,4,Apparel,18.21779441833496,-66.37051391601562
1379,4,Apparel,18.28574562072754,-66.37052154541016
1380,5,Golf,18.24640655517578,-66.18754577636719
1381,5,Golf,18.211706161499023,-66.3705825805664
1382,5,Golf,18.297304153442383,-66.37059020996094
1383,6,Outdoors,18.220048904418945,-66.37053680419922
1384,7,Fan Shop,18.141197204589844,-66.63679504394531
1385,7,Fan Shop,18.25482749938965,-66.37056732177734
1386,7,Fan Shop,18.23804473876953,-66.37060546875
1387,7,Fan Shop,18.25711441040039,-66.37059783935547
1388,7,Fan Shop,18.211706161499023,-66.3705825805664
1389,7,Fan Shop,18.274126052856445,-66.37060546875
1390,7,Fan Shop,18.23627471923828,-66.37049865722656
1391,7,Fan Shop,18.218244552612305,-66.3705825805664
1392,7,Fan Shop,18.28574562072754,-66.37052154541016
1393,7,Fan Shop,18.233627319335938,-66.37056732177734
1394,3,Footwear,18.265954971313477,-66.37055206298828
1395,3,Footwear,18.208799362182617,-66.37049865722656
1396,3,Footwear,18.227577209472656,-66.04562377929688
1397,3,Footwear,18.38011932373047,-66.1831283569336
1398,3,Footwear,18.2131290435791,-66.37059020996094
1399,3,Footwear,18.20577621459961,-66.37051391601562
1400,3,Footwear,18.23575782775879,-66.37061309814453
1401,4,Apparel,18.294559478759766,-66.37051391601562
1402,4,Apparel,34.001583099365234,-118.4321517944336
1403,4,Apparel,39.6016845703125,-107.03044128417969
1404,5,Golf,33.10355758666992,-117.26787567138672
1405,5,Golf,37.768978118896484,-122.38919067382812
1406,5,Golf,40.619239807128906,-74.03337097167969
1407,5,Golf,38.7906494140625,-90.619384765625
1408,5,Golf,36.949378967285156,-76.24703216552734
1409,5,Golf,41.73297119140625,-87.54953002929688
1410,5,Golf,32.75148010253906,-117.19344329833984
1411,5,Golf,41.799800872802734,-87.58843994140625
1412,5,Golf,32.91310119628906,-96.73959350585938
1413,5,Golf,25.774370193481445,-80.19377899169922
1414,5,Golf,41.6663818359375,-70.93328094482422
1415,5,Golf,32.79521942138672,-117.23765563964844
1416,5,Golf,33.40760803222656,-82.00635528564453
1417,5,Golf,35.30034637451172,-119.25252532958984
1418,5,Golf,29.373775482177734,-98.46685791015625
1419,5,Golf,35.12392044067383,-106.72358703613281
1420,5,Golf,21.390378952026367,-158.00462341308594
1421,5,Golf,40.00958251953125,-75.15264892578125
1422,5,Golf,33.880672454833984,-118.206787109375
1423,5,Golf,40.77030944824219,-73.95845794677734
1424,5,Golf,34.07656478881836,-117.61408996582031
1425,5,Golf,35.98715591430664,-79.0699462890625
1426,5,Golf,32.75362014770508,-117.19640350341797
1427,5,Golf,42.39391326904297,-83.00836944580078
1428,5,Golf,42.243988037109375,-83.61991119384766
1429,5,Golf,40.768619537353516,-73.90949249267578
1430,6,Outdoors,41.62803649902344,-70.92701721191406
1431,6,Outdoors,43.21662521362305,-75.45603942871094
1432,6,Outdoors,33.492679595947266,-112.2088623046875
1433,6,Outdoors,32.75856018066406,-117.08818817138672
1434,6,Outdoors,42.92534637451172,-83.98883056640625
1435,6,Outdoors,40.6502571105957,-73.94342803955078
1436,6,Outdoors,42.07463836669922,-76.12403869628906
1437,2,Fitness,41.04875183105469,-73.56159210205078
1438,2,Fitness,39.79706573486328,-77.03726959228516
1439,2,Fitness,40.88479995727539,-73.86613464355469
1440,2,Fitness,33.99566650390625,-117.8156967163086
1441,3,Footwear,41.36125946044922,-82.11012268066406
1442,3,Footwear,40.88479995727539,-73.86613464355469
1443,3,Footwear,29.714820861816406,-95.512939453125
1444,3,Footwear,33.69957733154297,-118.02188110351562
1445,3,Footwear,37.63788986206055,-122.07656860351562
1446,3,Footwear,43.01760482788086,-87.95460510253906
1447,3,Footwear,40.777584075927734,-74.24114990234375
1448,3,Footwear,33.94185256958008,-84.08663177490234
1449,3,Footwear,41.77120590209961,-72.5208511352539
1450,3,Footwear,40.77700424194336,-73.31974792480469
1451,3,Footwear,34.0283088684082,-117.94068908691406
1452,3,Footwear,41.635623931884766,-70.93080139160156
1453,3,Footwear,34.15971374511719,-118.46324157714844
1454,3,Footwear,34.50935745239258,-117.33029174804688
1455,3,Footwear,37.53337097167969,-77.41979217529297
1456,3,Footwear,38.80710983276367,-90.29780578613281
1457,3,Footwear,39.291419982910156,-76.51338958740234
1458,3,Footwear,30.199247360229492,-81.7235336303711
1459,4,Apparel,25.746139526367188,-80.39176177978516
1460,4,Apparel,37.32278060913086,-122.06291198730469
1461,4,Apparel,39.52299499511719,-104.9482192993164
1462,4,Apparel,28.711624145507812,-100.49918365478516
1463,4,Apparel,33.08951950073242,-117.25520324707031
1464,4,Apparel,33.953304290771484,-117.38789367675781
1465,4,Apparel,33.130123138427734,-117.08988952636719
1466,4,Apparel,34.09395980834961,-117.44989013671875
1467,4,Apparel,38.58180618286133,-90.55946350097656
1468,4,Apparel,40.64168930053711,-74.01692962646484
1469,4,Apparel,40.21395492553711,-77.18697357177734
1470,4,Apparel,29.58674430847168,-97.9874267578125
1471,4,Apparel,38.7855110168457,-90.48577880859375
1472,4,Apparel,40.777584075927734,-74.24114990234375
1473,4,Apparel,36.08393859863281,-115.1725845336914
1474,4,Apparel,35.06517028808594,-106.66995239257812
1475,4,Apparel,32.96281814575195,-80.01170349121094
1476,4,Apparel,28.03951072692871,-82.46056365966797
1477,4,Apparel,40.730979919433594,-74.22322845458984
1478,4,Apparel,34.07656478881836,-117.61408996582031
1479,4,Apparel,40.87416458129883,-73.87035369873047
1480,4,Apparel,26.19762420654297,-98.19145202636719
1481,4,Apparel,40.925750732421875,-73.87052154541016
1482,4,Apparel,34.19438171386719,-118.16629791259766
1483,4,Apparel,21.286470413208008,-157.7978057861328
1484,5,Golf,34.20909118652344,-118.57100677490234
1485,5,Golf,26.28325080871582,-80.09656524658203
1486,5,Golf,39.954200744628906,-82.81275939941406
1487,5,Golf,42.388511657714844,-83.04422760009766
1488,5,Golf,41.724609375,-88.0645751953125
1489,5,Golf,34.6970329284668,-118.08830261230469
1490,5,Golf,37.584625244140625,-122.0175552368164
1491,5,Golf,41.13618469238281,-81.73908233642578
1492,5,Golf,26.151281356811523,-80.21017456054688
1493,5,Golf,34.429508209228516,-116.9525146484375
1494,5,Golf,34.20995330810547,-118.46179962158203
1495,5,Golf,37.53337097167969,-77.41979217529297
1496,5,Golf,42.499324798583984,-82.9365234375
1497,5,Golf,35.85791778564453,-90.6552734375
1498,5,Golf,38.41569519042969,-121.41856384277344
1499,5,Golf,30.49506187438965,-84.24580383300781
1500,5,Golf,36.24799728393555,-115.04151916503906
1501,5,Golf,39.45430374145508,-75.26563262939453
1502,5,Golf,33.86329650878906,-117.97162628173828
1503,5,Golf,40.871429443359375,-73.87063598632812
1504,5,Golf,41.62803649902344,-70.92701721191406
1505,5,Golf,33.046470642089844,-117.2896728515625
1506,5,Golf,34.03489303588867,-118.08053588867188
1507,5,Golf,21.286470413208008,-157.7978057861328
1508,5,Golf,43.01760482788086,-87.95460510253906
1509,5,Golf,40.64168930053711,-74.01692962646484
1510,5,Golf,37.80408477783203,-122.41885375976562
1511,5,Golf,33.52104187011719,-82.04935455322266
1512,5,Golf,42.073116302490234,-87.85407257080078
1513,5,Golf,41.91740036010742,-87.68401336669922
1514,5,Golf,33.40329360961914,-111.91405487060547
1515,5,Golf,37.26375961303711,-121.80596160888672
1516,5,Golf,34.80184555053711,-81.09809112548828
1517,5,Golf,43.21662521362305,-75.45603942871094
1518,5,Golf,28.03951072692871,-82.46056365966797
1519,5,Golf,33.88656234741211,-117.92156982421875
1520,5,Golf,33.95993423461914,-118.37808227539062
1521,5,Golf,32.150840759277344,-111.00301361083984
1522,5,Golf,30.350122451782227,-97.69873046875
