column1,Category_Id,Customer_Id,Department_Id,Order_Customer_Id,Order_Id,Order_Item_Cardprod_Id,Order_Item_Id,Product_Card_Id,Product_Category_Id
1065,9,1383,3,1383,23967,191,59998,191,9
1066,17,3153,4,3153,21016,365,52520,365,17
1067,17,11357,4,11357,27005,365,67640,365,17
1068,17,4700,4,4700,25606,365,64151,365,17
1069,17,1975,4,1975,30335,365,75828,365,17
1070,17,6187,4,6187,29270,365,73215,365,17
1071,17,12205,4,12205,31269,365,78151,365,17
1072,17,4862,4,4862,24820,365,62178,365,17
1073,17,6180,4,6180,25847,365,64696,365,17
1074,17,11977,4,11977,42154,365,105264,365,17
1075,17,10126,4,10126,45036,365,112451,365,17
1076,29,1880,5,1880,45863,627,114641,627,29
1077,24,8747,5,8747,20929,502,52291,502,24
1078,24,11252,5,11252,23464,502,58711,502,24
1079,24,5598,5,5598,44316,502,110667,502,24
1080,29,1067,5,1067,27647,627,69211,627,29
1081,29,8681,5,8681,24878,627,62323,627,29
1082,29,10884,5,10884,42152,627,105260,627,29
1083,24,8850,5,8850,46401,502,116011,502,24
1084,26,8747,5,8747,20929,564,52288,564,26
1085,24,5316,5,5316,48844,502,122150,502,24
1086,24,5821,5,5821,22481,502,56253,502,24
1087,29,1801,5,1801,30713,627,76715,627,29
1088,24,4627,5,4627,31018,502,77528,502,24
1089,24,11357,5,11357,27005,502,67639,502,24
1090,73,19349,2,19349,75796,1360,179111,1360,73
1091,73,19348,2,19348,75795,1360,179110,1360,73
1092,73,19347,2,19347,75794,1360,179109,1360,73
1093,73,19346,2,19346,75793,1360,179108,1360,73
1094,73,19345,2,19345,75792,1360,179107,1360,73
1095,73,19344,2,19344,75791,1360,179106,1360,73
1096,73,19343,2,19343,75790,1360,179105,1360,73
1097,73,19342,2,19342,75789,1360,179104,1360,73
1098,73,19341,2,19341,75788,1360,179103,1360,73
1099,73,19340,2,19340,75787,1360,179102,1360,73
1100,73,19339,2,19339,75786,1360,179101,1360,73
1101,73,19338,2,19338,75785,1360,179100,1360,73
1102,73,19337,2,19337,75784,1360,179099,1360,73
1103,73,19336,2,19336,75783,1360,179098,1360,73
1104,73,19335,2,19335,75782,1360,179097,1360,73
1105,73,19334,2,19334,75781,1360,179096,1360,73
1106,73,19333,2,19333,75780,1360,179095,1360,73
1107,73,19332,2,19332,75779,1360,179094,1360,73
1108,73,19331,2,19331,75778,1360,179093,1360,73
1109,73,19330,2,19330,75777,1360,179092,1360,73
1110,73,19329,2,19329,75776,1360,179091,1360,73
1111,73,19328,2,19328,75775,1360,179090,1360,73
1112,73,19327,2,19327,75774,1360,179089,1360,73
1113,73,19326,2,19326,75773,1360,179088,1360,73
1114,73,19325,2,19325,75772,1360,179087,1360,73
1115,73,19324,2,19324,75771,1360,179086,1360,73
1116,73,19323,2,19323,75770,1360,179085,1360,73
1117,73,19322,2,19322,75769,1360,179084,1360,73
1118,73,19321,2,19321,75768,1360,179083,1360,73
1119,73,19320,2,19320,75767,1360,179082,1360,73
1120,73,19319,2,19319,75766,1360,179081,1360,73
1121,73,19318,2,19318,75765,1360,179080,1360,73
1122,73,19317,2,19317,75764,1360,179079,1360,73
1123,73,19316,2,19316,75763,1360,179078,1360,73
1124,73,19315,2,19315,75762,1360,179077,1360,73
1125,73,19314,2,19314,75761,1360,179076,1360,73
1126,73,19313,2,19313,75760,1360,179075,1360,73
1127,73,19312,2,19312,75759,1360,179074,1360,73
1128,73,19311,2,19311,75758,1360,179073,1360,73
1129,73,19310,2,19310,75757,1360,179072,1360,73
1130,73,19309,2,19309,75756,1360,179071,1360,73
1131,73,19308,2,19308,75755,1360,179070,1360,73
1132,73,19307,2,19307,75754,1360,179069,1360,73
1133,73,19306,2,19306,75753,1360,179068,1360,73
1134,73,19305,2,19305,75752,1360,179067,1360,73
1135,73,19304,2,19304,75751,1360,179066,1360,73
1136,73,19303,2,19303,75750,1360,179065,1360,73
1137,73,19302,2,19302,75749,1360,179064,1360,73
1138,73,19301,2,19301,75748,1360,179063,1360,73
1139,73,19300,2,19300,75747,1360,179062,1360,73
1140,73,19299,2,19299,75746,1360,179061,1360,73
1141,73,19298,2,19298,75745,1360,179060,1360,73
1142,73,19297,2,19297,75744,1360,179059,1360,73
1143,73,19296,2,19296,75743,1360,179058,1360,73
1144,73,19295,2,19295,75742,1360,179057,1360,73
1145,73,19294,2,19294,75741,1360,179056,1360,73
1146,73,19293,2,19293,75740,1360,179055,1360,73
1147,73,19292,2,19292,75739,1360,179054,1360,73
1148,73,19291,2,19291,75738,1360,179053,1360,73
1149,73,19290,2,19290,75737,1360,179052,1360,73
1150,73,19289,2,19289,75736,1360,179051,1360,73
1151,73,19288,2,19288,75735,1360,179050,1360,73
1152,73,19287,2,19287,75734,1360,179049,1360,73
1153,73,19286,2,19286,75733,1360,179048,1360,73
1154,73,19285,2,19285,75732,1360,179047,1360,73
1155,73,19284,2,19284,75731,1360,179046,1360,73
1156,73,19283,2,19283,75730,1360,179045,1360,73
1157,73,19282,2,19282,75729,1360,179044,1360,73
1158,73,16774,2,16774,73221,1360,176536,1360,73
1159,73,16773,2,16773,73220,1360,176535,1360,73
1160,73,16772,2,16772,73219,1360,176534,1360,73
1161,73,16771,2,16771,73218,1360,176533,1360,73
1162,73,16770,2,16770,73217,1360,176532,1360,73
1163,73,16769,2,16769,73216,1360,176531,1360,73
1164,73,16768,2,16768,73215,1360,176530,1360,73
1165,73,16767,2,16767,73214,1360,176529,1360,73
1166,73,16766,2,16766,73213,1360,176528,1360,73
1167,73,16765,2,16765,73212,1360,176527,1360,73
1168,73,16764,2,16764,73211,1360,176526,1360,73
1169,73,16763,2,16763,73210,1360,176525,1360,73
1170,73,16762,2,16762,73209,1360,176524,1360,73
1171,73,16761,2,16761,73208,1360,176523,1360,73
1172,73,16760,2,16760,73207,1360,176522,1360,73
1173,73,16759,2,16759,73206,1360,176521,1360,73
1174,73,16758,2,16758,73205,1360,176520,1360,73
1175,73,16757,2,16757,73204,1360,176519,1360,73
1176,73,16756,2,16756,73203,1360,176518,1360,73
1177,73,16755,2,16755,73202,1360,176517,1360,73
1178,73,16754,2,16754,73201,1360,176516,1360,73
1179,73,16753,2,16753,73200,1360,176515,1360,73
1180,73,16752,2,16752,73199,1360,176514,1360,73
1181,73,16751,2,16751,73198,1360,176513,1360,73
1182,73,16750,2,16750,73197,1360,176512,1360,73
1183,73,16749,2,16749,73196,1360,176511,1360,73
1184,73,16748,2,16748,73195,1360,176510,1360,73
1185,73,16747,2,16747,73194,1360,176509,1360,73
1186,73,16746,2,16746,73193,1360,176508,1360,73
1187,73,16745,2,16745,73192,1360,176507,1360,73
1188,73,16744,2,16744,73191,1360,176506,1360,73
1189,73,16743,2,16743,73190,1360,176505,1360,73
1190,73,16742,2,16742,73189,1360,176504,1360,73
1191,73,16741,2,16741,73188,1360,176503,1360,73
1192,73,16740,2,16740,73187,1360,176502,1360,73
1193,73,16739,2,16739,73186,1360,176501,1360,73
1194,73,16738,2,16738,73185,1360,176500,1360,73
1195,73,16737,2,16737,73184,1360,176499,1360,73
1196,73,16736,2,16736,73183,1360,176498,1360,73
1197,73,16735,2,16735,73182,1360,176497,1360,73
1198,73,16734,2,16734,73181,1360,176496,1360,73
1199,73,16733,2,16733,73180,1360,176495,1360,73
1200,73,16732,2,16732,73179,1360,176494,1360,73
1201,73,16731,2,16731,73178,1360,176493,1360,73
1202,73,16730,2,16730,73177,1360,176492,1360,73
1203,73,16729,2,16729,73176,1360,176491,1360,73
1204,73,16728,2,16728,73175,1360,176490,1360,73
1205,73,16727,2,16727,73174,1360,176489,1360,73
1206,73,16726,2,16726,73173,1360,176488,1360,73
1207,73,16725,2,16725,73172,1360,176487,1360,73
1208,73,16724,2,16724,73171,1360,176486,1360,73
1209,73,16723,2,16723,73170,1360,176485,1360,73
1210,73,16722,2,16722,73169,1360,176484,1360,73
1211,73,16721,2,16721,73168,1360,176483,1360,73
1212,73,16720,2,16720,73167,1360,176482,1360,73
1213,73,16719,2,16719,73166,1360,176481,1360,73
1214,73,16718,2,16718,73165,1360,176480,1360,73
1215,73,16717,2,16717,73164,1360,176479,1360,73
1216,73,16716,2,16716,73163,1360,176478,1360,73
1217,73,16715,2,16715,73162,1360,176477,1360,73
1218,73,16714,2,16714,73161,1360,176476,1360,73
1219,73,16713,2,16713,73160,1360,176475,1360,73
1220,73,16712,2,16712,73159,1360,176474,1360,73
1221,73,16711,2,16711,73158,1360,176473,1360,73
1222,73,16710,2,16710,73157,1360,176472,1360,73
1223,73,16709,2,16709,73156,1360,176471,1360,73
1224,73,16708,2,16708,73155,1360,176470,1360,73
1225,73,16707,2,16707,73154,1360,176469,1360,73
1226,73,16706,2,16706,73153,1360,176468,1360,73
1227,73,16705,2,16705,73152,1360,176467,1360,73
1228,73,16704,2,16704,73151,1360,176466,1360,73
1229,73,16703,2,16703,73150,1360,176465,1360,73
1230,73,16702,2,16702,73149,1360,176464,1360,73
1231,73,16701,2,16701,73148,1360,176463,1360,73
1232,73,16700,2,16700,73147,1360,176462,1360,73
1233,73,16699,2,16699,73146,1360,176461,1360,73
1234,73,16698,2,16698,73145,1360,176460,1360,73
1235,73,16697,2,16697,73144,1360,176459,1360,73
1236,73,16696,2,16696,73143,1360,176458,1360,73
1237,73,16695,2,16695,73142,1360,176457,1360,73
1238,73,16694,2,16694,73141,1360,176456,1360,73
1239,73,16693,2,16693,73140,1360,176455,1360,73
1240,73,16692,2,16692,73139,1360,176454,1360,73
1241,73,16691,2,16691,73138,1360,176453,1360,73
1242,73,16690,2,16690,73137,1360,176452,1360,73
1243,73,16689,2,16689,73136,1360,176451,1360,73
1244,73,16688,2,16688,73135,1360,176450,1360,73
1245,73,16687,2,16687,73134,1360,176449,1360,73
1246,73,16686,2,16686,73133,1360,176448,1360,73
1247,73,16685,2,16685,73132,1360,176447,1360,73
1248,73,16684,2,16684,73131,1360,176446,1360,73
1249,73,16683,2,16683,73130,1360,176445,1360,73
1250,73,16682,2,16682,73129,1360,176444,1360,73
1251,73,16681,2,16681,73128,1360,176443,1360,73
1252,73,16680,2,16680,73127,1360,176442,1360,73
1253,73,16679,2,16679,73126,1360,176441,1360,73
1254,73,16678,2,16678,73125,1360,176440,1360,73
1255,73,16677,2,16677,73124,1360,176439,1360,73
1256,73,16676,2,16676,73123,1360,176438,1360,73
1257,73,16675,2,16675,73122,1360,176437,1360,73
1258,73,16674,2,16674,73121,1360,176436,1360,73
1259,73,16673,2,16673,73120,1360,176435,1360,73
1260,73,16672,2,16672,73119,1360,176434,1360,73
1261,73,16671,2,16671,73118,1360,176433,1360,73
1262,73,16670,2,16670,73117,1360,176432,1360,73
1263,73,16669,2,16669,73116,1360,176431,1360,73
1264,73,16668,2,16668,73115,1360,176430,1360,73
1265,73,16667,2,16667,73114,1360,176429,1360,73
1266,73,16666,2,16666,73113,1360,176428,1360,73
1267,73,16665,2,16665,73112,1360,176427,1360,73
1268,73,16664,2,16664,73111,1360,176426,1360,73
1269,73,16663,2,16663,73110,1360,176425,1360,73
1270,73,16662,2,16662,73109,1360,176424,1360,73
1271,73,16661,2,16661,73108,1360,176423,1360,73
1272,73,16660,2,16660,73107,1360,176422,1360,73
1273,73,16659,2,16659,73106,1360,176421,1360,73
1274,73,16658,2,16658,73105,1360,176420,1360,73
1275,73,16657,2,16657,73104,1360,176419,1360,73
1276,73,16656,2,16656,73103,1360,176418,1360,73
1277,73,16655,2,16655,73102,1360,176417,1360,73
1278,73,16654,2,16654,73101,1360,176416,1360,73
1279,73,16653,2,16653,73100,1360,176415,1360,73
1280,73,16652,2,16652,73099,1360,176414,1360,73
1281,73,16651,2,16651,73098,1360,176413,1360,73
1282,73,16650,2,16650,73097,1360,176412,1360,73
1283,9,10759,3,10759,6783,191,16953,191,9
1284,17,10041,4,10041,4135,365,10331,365,17
1285,17,10041,4,10041,4135,365,10330,365,17
1286,17,8541,4,8541,56973,365,142498,365,17
1287,17,8707,4,8707,5895,365,14665,365,17
1288,17,6268,4,6268,56357,365,140964,365,17
1289,17,6636,4,6636,6326,365,15831,365,17
1290,17,7468,4,7468,3975,365,9871,365,17
1291,17,10588,4,10588,8163,365,20394,365,17
1292,17,376,4,376,53413,365,133457,365,17
1293,17,5007,4,5007,53202,365,132935,365,17
1294,24,6280,5,6280,3987,502,9904,502,24
1295,29,1989,5,1989,8578,627,21414,627,29
1296,24,633,5,633,55906,502,139795,502,24
1297,24,146,5,146,10164,502,25402,502,24
1298,29,10166,5,10166,58239,627,145722,627,29
1299,29,7468,5,7468,3975,627,9873,627,29
1300,24,8986,5,8986,54128,502,135347,502,24
1301,24,8986,5,8986,54128,502,135345,502,24
1302,24,2339,5,2339,5042,502,12613,502,24
1303,24,9272,5,9272,51298,502,128200,502,24
1304,9,639,3,639,31115,191,77753,191,9
1305,9,6489,3,6489,27099,191,67902,191,9
1306,17,9704,4,9704,22924,365,57383,365,17
1307,17,7955,4,7955,45772,365,114416,365,17
1308,17,5564,4,5564,31239,365,78073,365,17
1309,17,10013,4,10013,28193,365,70501,365,17
1310,17,12223,4,12223,30921,365,77277,365,17
1311,24,4497,5,4497,20529,502,51266,502,24
1312,24,5728,5,5728,24661,502,61756,502,24
1313,29,5728,5,5728,24661,627,61754,627,29
1314,17,1575,4,1575,31697,365,79206,365,17
1315,17,5820,4,5820,37276,365,93056,365,17
1316,29,8608,5,8608,37180,627,92782,627,29
1317,24,3104,5,3104,40645,502,101412,502,24
1318,24,47,5,47,34631,502,86491,502,24
1319,40,7060,6,7060,31905,893,79726,893,40
1320,24,6408,5,6408,46951,502,117334,502,24
1321,9,2431,3,2431,46725,191,116833,191,9
1322,18,6497,4,6497,45198,403,112912,403,18
1323,18,9011,4,9011,45418,403,113489,403,18
1324,18,6497,4,6497,45198,403,112911,403,18
1325,18,716,4,716,42920,403,107210,403,18
1326,18,7393,4,7393,44485,403,111071,403,18
1327,17,3405,4,3405,50213,365,125508,365,17
1328,18,3150,4,3150,48622,403,121603,403,18
1329,17,7687,4,7687,49172,365,122960,365,17
1330,18,2324,4,2324,46907,403,117254,403,18
1331,17,7393,4,7393,44485,365,111069,365,17
1332,18,4594,4,4594,44027,403,109974,403,18
1333,18,1171,4,1171,43976,403,109840,403,18
1334,18,2851,4,2851,41404,403,103346,403,18
1335,18,2431,4,2431,46725,403,116834,403,18
1336,17,223,4,223,41442,365,103439,365,17
1337,18,9189,4,9189,41640,403,103942,403,18
1338,17,6827,4,6827,50000,365,125007,365,17
1339,24,6944,5,6944,47908,502,119809,502,24
1340,24,7393,5,7393,44485,502,111070,502,24
1341,37,2924,6,2924,41322,825,103155,825,37
1342,40,3546,6,3546,50419,897,125978,897,40
1343,43,9082,7,9082,50364,957,125852,957,43
1344,43,716,7,716,42920,957,107207,957,43
1345,43,6944,7,6944,47908,957,119810,957,43
1346,43,2324,7,2324,46907,957,117253,957,43
1347,43,11782,7,11782,42712,957,106603,957,43
1348,43,8511,7,8511,51110,957,127730,957,43
1349,43,2851,7,2851,41404,957,103347,957,43
1350,43,7393,7,7393,44485,957,111072,957,43
1351,43,9011,7,9011,45418,957,113488,957,43
1352,43,9011,7,9011,45418,957,113486,957,43
1353,64,14170,10,14170,70617,1351,173932,1351,64
1354,18,10366,4,10366,64559,403,161370,403,18
1355,18,10366,4,10366,64559,403,161368,403,18
1356,24,5576,5,5576,64775,502,161908,502,24
1357,38,412,6,412,67147,305,167836,305,38
1358,45,8697,7,8697,11338,1004,28347,1004,45
1359,43,8697,7,8697,11338,957,28351,957,43
1360,59,12713,8,12713,69160,1346,172475,1346,59
1361,62,13383,10,13383,69830,1349,173145,1349,62
1362,65,14684,10,14684,71131,1352,174446,1352,65
1363,62,13112,10,13112,69559,1349,172874,1349,62
1364,62,13238,10,13238,69685,1349,173000,1349,62
1365,62,13236,10,13236,69683,1349,172998,1349,62
1366,62,13394,10,13394,69841,1349,173156,1349,62
1367,65,14531,10,14531,70978,1352,174293,1352,65
1368,62,13031,10,13031,69478,1349,172793,1349,62
1369,62,13264,10,13264,69711,1349,173026,1349,62
1370,64,14299,10,14299,70746,1351,174061,1351,64
1371,62,13029,10,13029,69476,1349,172791,1349,62
1372,62,13496,10,13496,69943,1349,173258,1349,62
1373,62,13370,10,13370,69817,1349,173132,1349,62
1374,62,13208,10,13208,69655,1349,172970,1349,62
1375,64,14297,10,14297,70744,1351,174059,1351,64
1376,4,1673,2,1673,67718,58,169302,58,4
1377,2,450,2,450,62545,24,156312,24,2
1378,9,3605,3,3605,65704,191,164203,191,9
1379,9,6980,3,6980,46064,191,115144,191,9
1380,9,2927,3,2927,10764,191,26939,191,9
1381,9,6980,3,6980,67322,191,168270,191,9
1382,9,9876,3,9876,17506,191,43763,191,9
1383,12,2240,3,2240,63190,251,157976,251,12
1384,9,11784,3,11784,20152,191,50358,191,9
1385,9,450,3,450,62545,191,156313,191,9
1386,9,5447,3,5447,16499,191,41215,191,9
1387,9,9854,3,9854,44721,191,111688,191,9
1388,9,8380,3,8380,17755,191,44376,191,9
1389,17,5456,4,5456,17055,365,42650,365,17
1390,18,6405,4,6405,68546,403,171379,403,18
1391,63,13933,4,13933,70380,1350,173695,1350,63
1392,66,14717,4,14717,71164,1353,174479,1353,66
1393,18,10679,4,10679,19035,403,47581,403,18
1394,18,10492,4,10492,17829,403,44542,403,18
1395,63,13986,4,13986,70433,1350,173748,1350,63
1396,18,376,4,376,20250,403,50576,403,18
1397,18,11288,4,11288,61940,403,154846,403,18
1398,18,127,4,127,12300,403,30731,403,18
1399,17,5256,4,5256,18901,365,47274,365,17
1400,17,9818,4,9818,12218,365,30522,365,17
1401,18,6980,4,6980,67322,403,168271,403,18
1402,18,5447,4,5447,16499,403,41214,403,18
1403,18,4354,4,4354,42821,403,106924,403,18
1404,17,376,4,376,20250,365,50578,365,17
1405,18,7060,4,7060,17415,403,43517,403,18
1406,18,11848,4,11848,17119,403,42819,403,18
1407,18,127,4,127,12300,403,30729,403,18
1408,18,4631,4,4631,12108,403,30277,403,18
1409,18,12432,4,12432,17889,403,44689,403,18
1410,18,5447,4,5447,16499,403,41212,403,18
1411,18,11327,4,11327,63120,403,157812,403,18
1412,18,7576,4,7576,12845,403,32123,403,18
1413,18,9091,4,9091,12778,403,31959,403,18
1414,18,4631,4,4631,12108,403,30276,403,18
1415,17,4366,4,4366,15437,365,38589,365,17
1416,18,5382,4,5382,63758,403,159366,403,18
1417,18,6746,4,6746,16111,403,40239,403,18
1418,18,11327,4,11327,63120,403,157810,403,18
1419,18,10057,4,10057,13263,403,33191,403,18
1420,18,6611,4,6611,63320,403,158309,403,18
1421,18,9091,4,9091,12778,403,31956,403,18
1422,17,10013,4,10013,68645,364,171616,364,17
1423,18,10863,4,10863,17766,403,44404,403,18
1424,18,6746,4,6746,16111,403,40238,403,18
1425,18,10208,4,10208,11655,403,29140,403,18
1426,18,19,4,19,45390,403,113423,403,18
1427,18,4366,4,4366,11494,403,28759,403,18
1428,66,14748,4,14748,71195,1353,174510,1353,66
1429,18,6426,4,6426,65866,403,164600,403,18
1430,18,6411,4,6411,20106,403,50253,403,18
1431,17,10121,4,10121,64053,365,160148,365,17
1432,63,13639,4,13639,70086,1350,173401,1350,63
1433,18,3738,4,3738,13058,403,32667,403,18
1434,17,1294,4,1294,67628,365,169082,365,17
1435,18,12117,4,12117,67082,403,167690,403,18
1436,18,823,4,823,11643,403,29110,403,18
1437,18,6316,4,6316,62971,403,157474,403,18
1438,18,12117,4,12117,67082,403,167689,403,18
1439,17,11288,4,11288,61940,365,154843,365,17
1440,18,10121,4,10121,64053,403,160150,403,18
1441,18,8380,4,8380,17755,403,44377,403,18
1442,18,823,4,823,11643,403,29109,403,18
1443,18,2927,4,2927,10764,403,26938,403,18
1444,18,10121,4,10121,64053,403,160149,403,18
1445,18,9349,4,9349,15835,403,39581,403,18
1446,18,10013,4,10013,68645,403,171618,403,18
1447,18,11423,4,11423,18133,403,45312,403,18
1448,17,11395,4,11395,19618,365,49047,365,17
1449,18,9876,4,9876,17506,403,43760,403,18
1450,18,11034,4,11034,10595,403,26532,403,18
1451,17,4238,4,4238,48098,365,120278,365,17
1452,66,14742,4,14742,71189,1353,174504,1353,66
1453,18,471,4,471,62342,403,155843,403,18
1454,18,5367,4,5367,16081,403,40173,403,18
1455,17,10992,4,10992,16864,365,42138,365,17
1456,18,2881,4,2881,19497,403,48719,403,18
1457,18,2379,4,2379,12354,403,30888,403,18
1458,17,7531,4,7531,47369,365,118429,365,17
1459,18,6980,4,6980,46064,403,115146,403,18
1460,17,10992,4,10992,16864,365,42137,365,17
1461,18,6233,4,6233,18235,403,45577,403,18
1462,18,11153,4,11153,66035,403,165044,403,18
1463,18,8517,4,8517,43032,403,107503,403,18
1464,18,5091,4,5091,17582,403,43956,403,18
1465,17,6255,4,6255,62603,365,156502,365,17
1466,17,1399,4,1399,15746,365,39363,365,17
1467,18,9251,4,9251,63094,403,157744,403,18
1468,18,12370,4,12370,11681,403,29209,403,18
1469,18,11153,4,11153,66035,403,165043,403,18
1470,63,13702,4,13702,70149,1350,173464,1350,63
1471,63,13990,4,13990,70437,1350,173752,1350,63
1472,18,1516,4,1516,67158,403,167861,403,18
1473,18,7158,4,7158,19550,403,48875,403,18
1474,18,1948,4,1948,16966,403,42415,403,18
1475,18,9556,4,9556,10580,403,26496,403,18
1476,18,275,4,275,16228,403,40513,403,18
1477,18,6010,4,6010,14250,403,35651,403,18
1478,63,13665,4,13665,70112,1350,173427,1350,63
1479,18,785,4,785,63398,403,158495,403,18
1480,63,13611,4,13611,70058,1350,173373,1350,63
1481,18,7158,4,7158,19550,403,48872,403,18
1482,18,10603,4,10603,66289,403,165709,403,18
1483,17,870,4,870,62845,365,157137,365,17
1484,18,2363,4,2363,65487,403,163676,403,18
1485,29,609,5,609,63660,627,159134,627,29
1486,24,951,5,951,19665,502,49162,502,24
1487,29,2686,5,2686,13614,627,34100,627,29
1488,24,7177,5,7177,47321,502,118299,502,24
1489,24,7132,5,7132,20234,502,50535,502,24
1490,24,8524,5,8524,65109,502,162713,502,24
1491,24,2574,5,2574,63303,502,158278,502,24
1492,24,9699,5,9699,19583,502,48962,502,24
1493,24,1785,5,1785,10317,502,25833,502,24
1494,24,4114,5,4114,66766,502,166880,502,24
1495,29,11361,5,11361,11038,627,27637,627,29
1496,29,2590,5,2590,67968,627,169912,627,29
1497,29,6428,5,6428,18950,627,47392,627,29
1498,24,4293,5,4293,17465,502,43660,502,24
1499,29,5480,5,5480,11427,627,28577,627,29
1500,26,6320,5,6320,12415,564,31073,564,26
1501,29,10308,5,10308,62795,627,156998,627,29
1502,29,3311,5,3311,19213,627,48000,627,29
1503,24,9265,5,9265,18156,502,45381,502,24
1504,36,8293,6,8293,47758,804,119420,804,36
1505,40,9,6,9,12828,906,32074,906,40
1506,38,1158,6,1158,67034,311,167573,311,38
1507,38,3972,6,3972,67786,303,169472,303,38
1508,36,4047,6,4047,16617,810,41533,810,36
1509,38,11604,6,11604,64705,305,161742,305,38
1510,43,4186,7,4186,66758,957,166850,957,43
1511,45,6428,7,6428,18950,1004,47390,1004,45
1512,45,1851,7,1851,15751,1004,39375,1004,45
1513,43,1459,7,1459,17878,957,44666,957,43
1514,43,1275,7,1275,18593,957,46475,957,43
1515,45,11466,7,11466,11251,1004,28116,1004,45
1516,43,482,7,482,67845,957,169625,957,43
1517,43,7357,7,7357,12224,957,30543,957,43
1518,43,468,7,468,44388,957,110810,957,43
1519,45,951,7,951,19665,1004,49160,1004,45
1520,45,1222,7,1222,18009,1004,45002,1004,45
1521,43,5113,7,5113,62117,957,155307,957,43
1522,43,4033,7,4033,19555,957,48888,957,43
1523,43,7367,7,7367,18692,957,46714,957,43
1524,45,9556,7,9556,10580,1004,26495,1004,45
1525,43,6010,7,6010,14250,957,35652,957,43
1526,45,3311,7,3311,19213,1004,47998,1004,45
1527,43,2123,7,2123,64362,957,160898,957,43
1528,43,9957,7,9957,17770,957,44418,957,43
1529,43,11887,7,11887,14651,957,36658,957,43
1530,43,9962,7,9962,68220,957,170557,957,43
1531,43,1222,7,1222,18009,957,45001,957,43
1532,45,11189,7,11189,17909,1004,44736,1004,45
1533,43,11887,7,11887,14651,957,36655,957,43
1534,45,9726,7,9726,13343,1004,33409,1004,45
1535,45,11900,7,11900,15845,1004,39604,1004,45
1536,43,2574,7,2574,63303,957,158277,957,43
1537,43,11887,7,11887,14651,957,36654,957,43
1538,45,1948,7,1948,16966,1004,42417,1004,45
1539,45,3012,7,3012,14965,1004,37479,1004,45
1540,43,6477,7,6477,48141,957,120385,957,43
1541,43,8293,7,8293,47758,957,119421,957,43
1542,45,6365,7,6365,17810,1004,44492,1004,45
1543,43,4838,7,4838,18857,957,47167,957,43
1544,43,2078,7,2078,16953,957,42377,957,43
1545,45,1948,7,1948,16966,1004,42416,1004,45
1546,45,9857,7,9857,14960,1004,37463,1004,45
1547,43,5091,7,5091,17582,957,43960,957,43
1548,45,6320,7,6320,10961,1004,27453,1004,45
1549,45,9857,7,9857,14960,1004,37460,1004,45
1550,43,5091,7,5091,17582,957,43958,957,43
1551,43,9265,7,9265,18156,957,45379,957,43
1552,45,12415,7,12415,17877,1004,44664,1004,45
1553,45,2152,7,2152,20246,1004,50567,1004,45
1554,43,2918,7,2918,15421,957,38554,957,43
1555,43,1596,7,1596,10444,957,26149,957,43
1556,43,899,7,899,15884,957,39682,957,43
1557,43,3972,7,3972,67786,957,169471,957,43
1558,45,1186,7,1186,15599,1004,38999,1004,45
1559,43,4279,7,4279,20072,957,50170,957,43
1560,43,4337,7,4337,18343,957,45841,957,43
1561,45,8302,7,8302,18387,1004,45956,1004,45
1562,45,548,7,548,16998,1004,42500,1004,45
1563,45,8098,7,8098,14730,1004,36852,1004,45
1564,43,5898,7,5898,65105,957,162707,957,43
1565,43,7003,7,7003,62193,957,155498,957,43
1566,45,3784,7,3784,15673,1004,39187,1004,45
1567,45,387,7,387,19610,1004,49034,1004,45
1568,43,5120,7,5120,64292,957,160717,957,43
1569,45,7132,7,7132,20234,1004,50537,1004,45
1570,45,8103,7,8103,11513,1004,28798,1004,45
1571,45,328,7,328,11076,1004,27728,1004,45
1572,43,11225,7,11225,49507,957,123737,957,43
1573,45,387,7,387,19610,1004,49032,1004,45
1574,45,11887,7,11887,14651,1004,36656,1004,45
1575,45,328,7,328,11076,1004,27727,1004,45
1576,43,11225,7,11225,49507,957,123733,957,43
1577,43,9628,7,9628,63107,957,157773,957,43
1578,45,4279,7,4279,20072,1004,50169,1004,45
1579,45,7158,7,7158,19550,1004,48873,1004,45
1580,45,10928,7,10928,14193,1004,35524,1004,45
1581,59,12610,8,12610,69057,1346,172372,1346,59
1582,59,12549,8,12549,68996,1346,172311,1346,59
1583,59,12530,8,12530,68977,1346,172292,1346,59
1584,59,12723,8,12723,69170,1346,172485,1346,59
1585,67,15070,9,15070,71517,1354,174832,1354,67
1586,67,15086,9,15086,71533,1354,174848,1354,67
1587,67,15068,9,15068,71515,1354,174830,1354,67
1588,67,15026,9,15026,71473,1354,174788,1354,67
1589,67,15024,9,15024,71471,1354,174786,1354,67
1590,61,12838,9,12838,69285,1348,172600,1348,61
1591,61,12855,9,12855,69302,1348,172617,1348,61
1592,67,15003,9,15003,71450,1354,174765,1354,67
1593,65,14591,10,14591,71038,1352,174353,1352,65
1594,64,14348,10,14348,70795,1351,174110,1351,64
1595,9,4943,3,4943,12264,191,30640,191,9
1596,9,1900,3,1900,61983,191,154966,191,9
1597,17,5670,4,5670,16555,365,41345,365,17
1598,18,1464,4,1464,19840,403,49586,403,18
1599,17,4033,4,4033,62003,365,155024,365,17
1600,17,5292,4,5292,19544,365,48854,365,17
1601,66,14768,4,14768,71215,1353,174530,1353,66
